id,x,y,z,vx,vy,vz
0,49.711838,-19.677907,10.035215,9.115438,-3.608250,1.840113
1,59.811449,58.683214,-47.664821,12.117944,11.889361,-9.657008
2,13.405075,-18.102784,-27.473873,3.141866,-4.242909,-6.439293
3,-28.094858,10.625849,-0.074369,-5.368433,2.030413,-0.014211
4,-180.813388,-209.630213,127.875424,-32.151385,-37.275457,22.738206
5,24.535719,1.236150,-194.947450,5.125241,0.258218,-40.722374
6,-16.455476,-23.078917,8.149371,-3.420467,-4.797228,1.693944
7,-4.306009,15.844651,4.894833,-0.860074,3.164780,0.977684
8,-94.229995,-32.932443,22.363666,-19.266676,-6.733511,4.572573
9,153.332435,-97.270631,36.164330,28.120488,-17.839002,6.632378
10,330.930194,-57.221821,270.881492,68.489479,-11.842657,56.061769
11,27.794982,-15.937398,-15.962392,5.609153,-3.216239,-3.221283
12,1677.508214,-2534.491212,345.151612,370.838596,-560.287666,76.300991
13,-54.732238,58.860707,42.215981,-14.453642,15.543885,11.148360
14,50.886032,-19.660005,-10.637658,10.662403,-4.119458,-2.228961
15,-2.064422,28.302832,-3.807361,-0.417332,5.721538,-0.769674
16,29.730449,-0.517845,67.741741,5.811283,-0.101221,13.241188
17,-10.639747,-6.545481,48.957218,-2.264233,-1.392937,10.418532
18,-10.705753,-37.568306,-26.483604,-2.299693,-8.070012,-5.688918
19,-17.920719,-16.708732,-10.632807,-5.296674,-4.938457,-3.142648
20,5717.766922,-3325.950168,583.260212,975.687425,-567.544603,99.528306
21,-23.207281,-8.974266,-34.020816,-5.194706,-2.008795,-7.615203
22,4.144518,-41.315649,32.234230,0.998616,-9.954947,7.766792
23,470.648032,-294.941600,-107.953813,95.060150,-59.571465,-21.804204
24,-3.368498,-46.651774,-32.153974,-0.694936,-9.624463,-6.633504
25,-3949.557885,822.038331,-354.026346,-762.877046,158.780854,-68.381976
26,-283.922261,-114.627853,-36.285424,-62.366054,-25.179029,-7.970417
27,67.477136,251.618910,75.652486,13.547194,50.516817,15.188536
28,21.209162,-36.052530,25.334274,4.361404,-7.413760,5.209682
29,-134.915094,-54.505267,25.144267,-25.242682,-10.197963,4.704505
30,-12913.518190,2542.716133,1049.067820,-2388.437448,470.291546,194.031776
31,-109.727309,4.774030,-0.622145,-22.031330,0.958542,-0.124916
32,3.049726,26.397144,-36.625333,0.678335,5.871382,-8.146386
33,-12.349783,-19.471128,-15.170306,-2.310512,-3.642840,-2.838202
34,4.975616,0.968095,7.807612,1.064860,0.207188,1.670952
35,11.326257,15.098322,-3.013979,2.648229,3.530188,-0.704708
36,30.827192,-36.009242,13.921932,7.478494,-8.735629,3.377378
37,-54.706249,-7.532987,75.065439,-11.827781,-1.628672,16.229545
38,-97.389166,63.557123,39.049066,-21.531091,14.051401,8.633086
39,9.015486,-11.412282,-5.866055,1.987810,-2.516276,-1.293397
40,-12.265680,-21.650855,-15.107020,-2.689717,-4.747774,-3.312789
41,-5.450258,11.481254,19.161816,-1.053753,2.219786,3.704746
42,79.618995,-76.105495,206.097180,16.580125,-15.848462,42.918363
43,-999.870462,-397.269267,203.306481,-208.208433,-82.725528,42.335608
44,-16.015263,9.636239,14.794958,-3.460884,2.082383,3.197177
45,35.590807,-48.104233,31.168280,9.608386,-12.986614,8.414445
46,-558.326031,208.978926,-1501.445289,-121.470874,45.466002,-326.658370
47,-142.342186,-169.554030,-20.213505,-34.889358,-41.559227,-4.954513
48,278.571384,112.037100,-153.250684,58.915938,23.695079,-32.411469
49,106.021044,-15.557500,67.294662,20.784539,-3.049918,13.192556
50,-68.551654,-24.240649,35.301461,-15.453439,-5.464513,7.957926
51,211.103872,-148.849964,-152.243931,47.429078,-33.442383,-34.204912
52,-17.554852,-27.808396,-10.644334,-3.756260,-5.950238,-2.277597
53,-7.900121,34.463209,-22.913864,-1.464650,6.389336,-4.248135
54,-11.734030,-10.119167,-12.807592,-3.603330,-3.107432,-3.933003
55,-38.626847,-5.468804,5.908006,-6.940115,-0.982584,1.061496
56,-78.537940,-95.169781,-18.784275,-19.119211,-23.168053,-4.572828
57,266.717790,352.313724,-739.703701,52.594265,69.472987,-145.862683
58,-2.636204,2.178051,-1.245773,-0.266175,0.219916,-0.125785
59,35.542619,33.319221,23.728899,7.199397,6.749033,4.806448
60,67.506200,-3.473468,187.237704,12.593963,-0.648011,34.931085
61,-18.912570,5.001605,41.817359,-4.062477,1.074360,8.982496
62,-54.129276,91.318964,-9.670674,-9.363788,15.797208,-1.672924
63,-19.292577,17.469428,-46.351215,-3.792284,3.433913,-9.111120
64,365.647026,-263.868508,415.102504,81.618081,-58.899539,92.657309
65,13.761055,-11.014535,41.900241,2.704862,-2.165008,8.235879
66,-13.942630,-20.544690,-22.088728,-3.920854,-5.777441,-6.211645
67,-97.593085,-32.685778,-110.201877,-22.811321,-7.639945,-25.758489
68,-187.846134,-181.067270,383.498532,-44.051169,-42.461481,89.932960
69,7.498204,27.001539,20.443988,1.302280,4.689599,3.550690
70,43.700138,-27.370667,-0.972950,9.127905,-5.717072,-0.203226
71,18.761412,15.181137,-15.036534,3.199370,2.588828,-2.564169
72,4864.760694,7754.024975,1791.315944,768.869026,1225.513444,283.115128
73,-908.647590,237.963240,916.674140,-247.093385,64.710613,249.276087
74,124.263964,109.941686,-43.665281,28.948203,25.611723,-10.172148
75,-187.840453,205.219470,414.529645,-34.350338,37.528435,75.804936
76,16.173088,4.701815,24.965090,3.458163,1.005352,5.338087
77,6.441280,10.918564,18.452016,1.417778,2.403265,4.061439
78,3047.652915,5007.410884,3157.624787,527.175098,866.168950,546.197748
79,-55.113797,-67.465261,12.226342,-11.916452,-14.587029,2.643524
80,14.788253,13.606649,10.641274,4.473028,4.115627,3.218685
81,-38.488448,154.185239,79.471291,-7.774146,31.143333,16.052126
82,73.656262,-20.235900,79.612622,18.965379,-5.210440,20.499052
83,-19.308721,10.531845,-14.073261,-3.972391,2.166721,-2.895298
84,-6.125250,44.707307,-6.342246,-1.252022,9.138325,-1.296377
85,28.082405,-55.985694,52.570286,5.724308,-11.412105,10.715909
86,48.991293,24.264427,56.457269,8.031323,3.977757,9.255247
87,-39.682538,55.335028,-61.369109,-7.802717,10.880443,-12.066915
88,-33.230595,-21.234995,-17.930288,-6.750619,-4.313777,-3.642443
89,18.411807,-237.645532,-109.704359,3.504946,-45.239161,-20.883764
90,34.226488,-3.727293,21.632170,5.650935,-0.615392,3.571561
91,-22.732087,3.724765,16.978242,-5.563845,0.911664,4.155549
92,627.453618,254.293554,-589.025252,158.138725,64.090249,-148.453527
93,-14.983471,-76.331740,-54.289373,-3.421997,-17.433007,-12.398866
94,-6.653396,33.277029,-6.776334,-1.208265,6.043152,-1.230591
95,-4.352346,-114.640437,-68.481156,-0.855770,-22.540909,-13.464948
96,-16.543695,9.115829,9.974577,-3.546807,1.954345,2.138452
97,-9.973025,-20.054037,-24.155217,-2.556984,-5.141654,-6.193155
98,-1940.195547,2340.588497,-1468.786095,-330.183269,398.322304,-249.958616
99,-4994.528015,-1983.876098,5923.439426,-1076.345256,-427.535018,1276.530216
100,-48.134434,109.420172,-15.331085,-10.573711,24.036374,-3.367786
101,334.525449,122.762038,-1362.477916,59.647667,21.889124,-242.937061
102,-7.917917,0.023460,11.610808,-1.833720,0.005433,2.688961
103,-13.740506,27.739844,-42.008448,-2.645897,5.341634,-8.089222
104,17.670398,14.092435,13.930472,4.574091,3.647913,3.605988
105,31.975684,-5.424683,-40.381202,5.863237,-0.994700,-7.404519
106,-8357.025244,-3018.806803,-7747.484033,-1835.642154,-663.088702,-1701.754854
107,-30.724066,-60.800724,-11.660601,-5.145209,-10.182000,-1.952744
108,-11.660540,13.413185,-8.483606,-2.966103,3.411926,-2.157984
109,58.811606,73.144586,73.095499,16.483328,20.500481,20.486723
110,66.923384,-2.387889,14.190996,13.518301,-0.482346,2.866534
111,33.347585,-26.124798,-11.520707,8.709139,-6.822818,-3.008777
112,-137.225606,27.257577,-105.665569,-34.105929,6.774574,-26.262026
113,26.303966,172.436762,146.621653,6.231084,40.848133,34.732853
114,-655.174942,1098.329575,-1085.254942,-182.912977,306.633723,-302.983522
115,-12.405674,184.617637,-236.986791,-2.551832,37.975620,-48.747890
116,-6.531812,-8.556180,5.333437,-1.352419,-1.771566,1.104294
117,557.791297,41.772784,-64.989272,115.086476,8.618784,-13.408933
118,5.076720,-1.125938,-4.937637,1.235255,-0.273961,-1.201414
119,-2.449101,-2.252359,1.651550,-0.478027,-0.439626,0.322358
120,-51.409215,36.389414,57.252704,-8.702395,6.159889,9.691563
121,10.529593,-8.365301,-3.927109,2.507936,-1.992446,-0.935358
122,-9.038980,8.478877,6.189129,-2.294764,2.152568,1.571260
123,94.289546,-164.282360,-3.899185,17.540452,-30.561043,-0.725356
124,6.117836,0.849410,0.685972,1.099415,0.152644,0.123274
125,-54.221868,68.560149,50.813884,-11.291798,14.277770,10.582080
126,450.412982,-37.146726,-65.855015,70.822414,-5.840908,-10.354966
127,123.801671,-55.734325,-134.567564,22.899317,-10.309053,-24.890660
128,-113.504876,11.034688,-198.729451,-23.065307,2.242357,-40.383779
129,62.319241,112.027198,19.560221,12.437236,22.357601,3.903691
130,-19.629037,12.752809,19.363801,-5.946358,3.863296,5.866008
131,0.660767,-6.634359,-5.317062,0.139341,-1.399040,-1.121251
132,35.188395,-531.128587,361.519791,7.327514,-110.600445,75.281675
133,87.971471,-96.572321,-100.658840,16.365302,-17.965315,-18.725529
134,-135.486974,-60.291116,22.655966,-29.762340,-13.244112,4.976822
135,4469.468244,-1670.428425,-3941.687811,1055.159028,-394.357346,-930.559801
136,-2.448875,-29.978606,30.302498,-0.426859,-5.225516,5.281973
137,2.137707,2.398988,1.587769,4.712695,5.288703,3.500325
138,12.677965,-23.280827,-23.290749,3.274538,-6.013106,-6.015669
139,-31.432357,-52.685811,33.706716,-6.971915,-11.686078,7.476383
140,-1.912784,117.777033,172.769124,-0.426978,26.290608,38.566138
141,-10.430939,-31.171424,-14.577534,-2.137332,-6.387123,-2.986983
142,3144.430655,-2294.989142,894.719616,727.618494,-531.058474,207.037334
143,-138.951668,5.394098,119.253151,-31.943263,1.240036,27.414819
144,238.154045,-247.650374,90.538622,64.284831,-66.848171,24.439056
145,84.775664,81.268993,-35.262143,18.271431,17.515649,-7.599938
146,-24.428883,-9.880382,-13.286979,-5.645058,-2.283171,-3.070372
147,1.542802,7.448986,5.854572,0.297940,1.438519,1.130612
148,-11.940024,20.090710,0.445529,-2.555079,4.299268,0.095340
149,-1109.848143,455.064922,178.105627,-203.530931,83.452667,32.662130
150,-3.127773,-14.843363,-20.468512,-0.691796,-3.283030,-4.527191
151,-4054.203752,2809.889344,2613.129255,-792.367238,549.174238,510.718784
152,77.605601,-133.506612,-10.389492,16.062264,-27.632264,-2.150344
153,-14.576233,44.567214,40.579295,-2.480597,7.584491,6.905823
154,-5.118951,14.615801,-9.059279,-1.195059,3.412171,-2.114958
155,19.396431,8.684560,-52.028290,4.026202,1.802692,-10.799740
156,147.848428,-1007.963979,-1411.282727,31.464052,-214.507734,-300.339165
157,-95.850734,122.485478,-121.447372,-29.169012,37.274418,-36.958505
158,-426.856060,-222.019553,-901.855425,-82.692209,-43.010487,-174.710925
159,2013.723372,464.459166,-634.158841,385.563577,88.929065,-121.421122
160,3.311744,-4.273100,2.876148,0.784628,-1.012396,0.681426
161,-85.788189,5.877880,-88.334966,-16.051335,1.099776,-16.527848
162,-14.692658,-36.140589,-2.730630,-3.184294,-7.832638,-0.591801
163,-313.099090,668.211633,-260.244326,-66.631899,142.204853,-55.383660
164,29.278353,-17.379221,51.338467,5.264527,-3.124949,9.231145
165,15.760322,-29.348382,-22.114679,3.682613,-6.857648,-5.167395
166,47.695386,-19.775093,-51.649549,10.545224,-4.372180,-11.419471
167,797.709452,51.925031,-1205.512131,165.091824,10.746266,-249.489580
168,-522.288276,379.496131,-434.686111,-139.428483,101.309128,-116.042476
169,19.148696,309.215058,-382.348867,4.505562,72.756264,-89.964167
170,426.376232,-52.593770,-732.975646,80.461715,-9.925002,-138.320275
171,-23.368722,-25.024317,-13.779016,-6.376950,-6.828735,-3.760073
172,1471.735428,361.043174,1740.147967,352.177313,86.395430,416.406797
173,-48.323296,-49.308584,-35.166587,-12.854939,-13.117045,-9.354998
174,60.129781,-16.846812,-77.851637,12.919042,-3.619582,-16.726629
175,-15.800033,14.620750,6.167099,-4.055108,3.752443,1.582797
176,-32.409647,-23.091957,-21.833841,-5.619226,-4.003713,-3.785579
177,-5.413731,-3.509415,2.709244,-0.941401,-0.610257,0.471114
178,-42.786435,34.080506,-18.114085,-8.563221,6.820828,-3.625329
179,-14.990399,8.352791,13.864458,-3.597349,2.004477,3.327150
180,42.728815,30.284328,7.442498,9.726354,6.893617,1.694135
181,13.705952,39.144498,33.286776,3.325120,9.496616,8.075508
182,-1088.450007,-7535.128877,5555.604512,-239.080844,-1655.110441,1220.302822
183,-5.121631,5.160304,4.291586,-1.150019,1.158703,0.963640
184,10.850950,-81.750317,-47.540915,2.414570,-18.191207,-10.578878
185,12.026118,-13.951622,-10.705780,3.040752,-3.527608,-2.706911
186,9.044860,30.307063,37.763839,2.099980,7.036508,8.767776
187,5.871072,-5.578708,4.783820,1.432299,-1.360974,1.167054
188,-66.749788,75.107787,51.029613,-11.268762,12.679767,8.614867
189,1547.342777,1847.764361,6438.383804,315.378084,376.609755,1312.265892
190,12.846303,-39.732022,-48.467888,2.362657,-7.307406,-8.914083
191,178.562142,-212.003366,275.339158,46.470586,-55.173625,71.656689
192,-129.163665,84.621391,119.298633,-30.909810,20.250518,28.549035
193,13.909259,-26.635730,-25.378370,2.977452,-5.701713,-5.432559
194,-35.512967,-59.828154,8.234100,-6.296902,-10.608295,1.460011
195,160.468704,326.907945,-89.235490,35.135766,71.578823,-19.538746
196,-3.876079,87.889852,-49.404062,-0.840718,19.063223,-10.715693
197,-52.822838,-32.601334,16.875941,-12.430393,-7.671822,3.971286
198,74.468704,67.148829,25.811271,12.538604,11.306126,4.345951
199,-1075.854463,-1591.055016,4369.852561,-197.856918,-292.605788,803.645467
200,-35.256153,-20.311522,31.815997,-7.719571,-4.447344,6.966326
201,-14.375664,19.438798,-5.736123,-3.454939,4.671774,-1.378576
202,-69.105619,-49.618976,-32.211681,-13.791611,-9.902604,-6.428579
203,-40.756074,-5.071151,24.513938,-11.553930,-1.437619,6.949451
204,-71.280298,-18.269207,-26.061656,-11.748148,-3.011061,-4.295383
205,-91.508192,20.518469,91.988412,-24.886192,5.580119,25.016791
206,51.549027,-16.296133,-62.603665,10.257548,-3.242706,-12.457268
207,-59.000518,34.446907,28.804078,-10.976182,6.408343,5.358577
208,33.030140,-19.827893,-20.707921,7.928596,-4.759512,-4.970755
209,87.576636,1.038555,60.404265,17.067725,0.202403,11.772129
210,6.143117,-47.114287,-13.401562,1.229252,-9.427678,-2.681684
211,6.530273,-46.746326,-36.996017,1.204410,-8.621654,-6.823357
212,18.485297,32.697487,16.686219,4.363256,7.717890,3.938603
213,6.712621,36.713234,2.124752,1.414387,7.735685,0.447697
214,-136.651650,-164.087900,104.135621,-32.924603,-39.535044,25.090250
215,-33.489671,33.697530,11.238111,-9.350863,9.408901,3.137864
216,46.448087,-64.469660,-9.260092,15.170902,-21.057119,-3.024537
217,2.482933,-6.920432,-4.410333,0.446258,-1.243810,-0.792670
218,-40.776035,-133.679695,54.418746,-8.928603,-29.271431,11.915905
219,13.850827,-62.997314,-13.197822,2.591487,-11.786784,-2.469310
220,1002.532382,866.282837,-95.352309,232.757116,201.124171,-22.137867
221,41.225984,36.840704,15.321660,10.769166,9.623631,4.002367
222,1262.111378,1504.827683,169.930366,203.133757,242.198357,27.349879
223,164.087495,-174.048469,-110.041167,37.473154,-39.747972,-25.130432
224,11.504390,-29.849604,37.212334,2.535028,-6.577453,8.199853
225,-407.559265,5.512325,405.156825,-98.529354,1.332630,97.948553
226,139.936073,-27.696680,175.499604,31.853213,-6.304509,39.948428
227,-183.236027,-238.779136,224.956079,-48.383102,-63.049147,59.399197
228,10.274408,76.899859,-32.286524,2.020244,15.120722,-6.348458
229,-6.570676,262.418175,-658.962951,-1.118210,44.658834,-112.143594
230,5.067337,1.785479,3.600638,0.853585,0.300761,0.606522
231,-58.559982,-98.535969,-5.325789,-11.051896,-18.596476,-1.005124
232,55.774414,-189.378557,-130.329175,12.450080,-42.273471,-29.092346
233,-692.181867,651.517899,-541.010061,-126.936753,119.479533,-99.213897
234,10.704930,-29.341995,48.852264,2.055691,-5.634607,9.381207
235,50.712238,-108.234883,-355.726582,10.150684,-21.664555,-71.203089
236,-3253.989780,7261.325680,3188.705063,-610.527512,1362.401053,598.278514
237,-101.744074,-112.800730,-222.835918,-23.235570,-25.760609,-50.889643
238,161.823079,291.477200,160.709192,37.446577,67.449115,37.188819
239,-367.525072,165.967166,270.368414,-88.247162,39.850700,64.918687
240,319.719881,-21.509269,9.102181,63.235034,-4.254159,1.800253
241,172.450537,291.834516,-217.434471,38.618826,65.353850,-48.692595
242,-113.409177,97.048081,120.498537,-27.047640,23.145583,28.738424
243,0.036447,-189.114544,39.985456,0.007124,-36.963400,7.815361
244,40.703518,-19.503785,13.603076,7.441441,-3.565693,2.486922
245,251.880315,-138.228294,205.293649,40.860027,-22.423395,33.302738
246,-42.834163,-5.040247,-38.307783,-10.251171,-1.206244,-9.167907
247,48.832151,67.333362,-15.242092,11.970341,16.505587,-3.736330
248,8.942919,60.179400,68.942265,1.758347,11.832409,13.555355
249,-75.028894,-18.195206,34.736634,-16.019302,-3.884830,7.416564
250,267.409555,-101.448765,89.333739,49.743987,-18.871674,16.618016
251,-10.090242,4.918112,25.324322,-1.813833,0.884085,4.552329
252,6.751319,-51.167264,-20.650898,1.367761,-10.366064,-4.183701
253,-287.980050,50.001360,-261.045994,-65.765690,11.418756,-59.614789
254,-3442.483377,-3424.695625,-1340.683899,-987.201711,-982.100713,-384.468215
255,-2805.978864,-2191.232976,9457.806007,-565.028283,-441.239463,1904.479024
256,34.782410,-22.359216,2.560103,6.429534,-4.133105,0.473235
257,56.875363,47.586615,-48.352792,16.186612,13.543053,-13.761105
258,-40.696459,-43.089857,19.989919,-9.673981,-10.242917,4.751816
259,-9379.693564,7410.114561,4426.833246,-1626.915759,1285.290620,767.837960
260,-16.791796,-4.008319,11.970074,-3.986413,-0.951584,2.841724
261,-33.457540,-31.865521,41.178077,-8.061958,-7.678344,9.922306
262,-4.258834,5.310622,-3.996798,-1.131254,1.410635,-1.061650
263,6.190336,5.438932,2.373075,1.315415,1.155745,0.504266
264,-1997.518946,529.336313,-3056.907958,-357.161311,94.646637,-546.582677
265,-23.972717,20.844245,8.341414,-5.096189,4.431130,1.773242
266,-10.956270,8.180385,-4.901883,-1.957819,1.461786,-0.875937
267,4.597611,-6.101408,-2.421817,0.886320,-1.176220,-0.466874
268,2.378861,23.421973,-29.414901,0.465975,4.587933,-5.761837
269,604.586723,444.194509,399.464244,137.164767,100.776008,90.627892
270,-14.167517,-18.768642,-70.513568,-3.015418,-3.994723,-15.008126
271,20.705411,-19.188988,22.052109,4.664188,-4.322592,4.967551
272,14.353702,-46.990194,38.189134,3.412025,-11.170059,9.077955
273,8.393708,-11.422435,-17.206826,1.987538,-2.704707,-4.074387
274,160.666930,-32.885796,37.280891,31.496580,-6.446816,7.308415
275,3042.609021,-3163.699251,-2429.548900,780.543514,-811.607707,-623.270562
276,222.267987,98.299535,153.253772,51.434330,22.747183,35.463969
277,15.461474,11.719797,12.181008,4.389803,3.327471,3.458418
278,-82.328440,93.122835,-143.483368,-17.969697,20.325772,-31.317885
279,17.001368,-37.083117,26.120831,3.539995,-7.721381,5.438833
280,47.654785,-16.581027,-6.192409,7.608061,-2.647152,-0.988615
281,53.985137,69.602071,99.999703,9.262851,11.942429,17.158100
282,15.228928,6.680998,18.226502,2.450759,1.075159,2.933152
283,11.117713,26.809016,5.110724,2.161214,5.211505,0.993493
284,1.259398,4.228742,-6.392753,0.229373,0.770176,-1.164304
285,380.500526,-93.113166,-264.804137,73.712901,-18.038455,-51.299486
286,161.055807,-67.108831,-267.076284,32.827230,-13.678470,-54.436874
287,-95.085820,-12.142480,-80.094069,-17.389742,-2.220674,-14.647980
288,181.572167,-143.450354,806.177669,36.452721,-28.799325,161.849530
289,7.704568,0.746152,3.591016,1.612778,0.156190,0.751699
290,13.577275,-10.458505,-14.342842,4.190898,-3.228228,-4.427206
291,382.456359,-766.840393,-244.094264,73.657682,-147.686618,-47.010377
292,12.833359,-5.928757,-60.981935,2.244404,-1.036870,-10.665026
293,-22.938139,-3.423212,32.028241,-4.506044,-0.672467,6.291733
294,-13.624845,10.113018,27.706583,-2.659132,1.973736,5.407434
295,10.751402,-47.710897,-19.155594,2.217938,-9.842418,-3.951662
296,12.441203,-10.576864,70.591278,2.543791,-2.162599,14.433448
297,-57.850213,-13.890124,-32.619172,-13.388352,-3.214610,-7.549098
298,7492.084270,-2750.987263,5407.073804,2234.543581,-820.492764,1612.681014
299,-56.617801,-25.215029,-13.487435,-11.001305,-4.899488,-2.620720
300,28.489965,-3.723989,-18.513947,5.834621,-0.762657,-3.791576
301,-31.733432,-19.913321,9.130506,-5.966800,-3.744278,1.716798
302,30.029682,-27.583093,-6.394494,7.928747,-7.282774,-1.688341
303,50.828613,0.155180,-10.160016,10.749622,0.032819,-2.148718
304,-43.311425,-8.287797,-0.953602,-7.406925,-1.417342,-0.163081
305,1578.892065,6813.265702,6123.695662,336.007817,1449.947456,1303.198398
306,141.119741,24.536160,57.474639,25.024435,4.350940,10.191844
307,-55.542995,-15.735444,-65.249554,-10.333097,-2.927388,-12.138884
308,87.057641,51.747595,20.458146,20.080239,11.935817,4.718764
309,27.658777,1.911314,17.511643,5.303722,0.366505,3.357954
310,1151.638175,-922.209500,1467.166052,282.263903,-226.031455,359.599069
311,44.902017,-17.522054,-2.490598,9.013493,-3.517323,-0.499955
312,29.114225,104.938523,262.232768,6.294336,22.687135,56.693290
313,2762.260405,3106.522605,6197.825111,641.309667,721.236482,1438.939338
314,-46.213969,25.262441,-59.566715,-9.992204,5.462146,-12.879282
315,398.393771,595.756738,587.557699,112.503175,168.236879,165.921537
316,-7.157141,14.798332,-32.849008,-1.457709,3.014005,-6.690422
317,-218.323901,-133.252450,-66.706511,-48.892603,-29.841255,-14.938607
318,-58.441954,296.139323,52.872621,-11.839887,59.995534,10.711584
319,13.158482,-4.053098,-18.221100,2.897329,-0.892440,-4.012052
320,-4.159243,5.482764,-3.934860,-1.074183,1.416002,-1.016233
321,-8.099423,-4.483371,2.422057,-1.435523,-0.794622,0.429280
322,-559.950052,541.870410,688.657339,-121.438471,117.517471,149.351703
323,-7.769255,23.648210,126.007958,-1.622986,4.940076,26.322877
324,-34.703711,30.060764,-7.923930,-7.136540,6.181755,-1.629493
325,6499.577194,8200.312723,-8812.012574,1181.860556,1491.116401,-1602.345778
326,-19.436831,-2.026519,-15.223452,-4.802404,-0.500707,-3.761373
327,26.314178,-30.444084,-16.094612,5.834910,-6.750676,-3.568822
328,1630.265575,-7604.180468,5545.544264,339.477455,-1583.452337,1154.773359
329,3.229723,-23.985306,-6.076808,0.676465,-5.023721,-1.272787
330,3.899788,11.537400,12.835495,0.948752,2.806854,3.122659
331,27.026868,24.803205,-85.059242,5.956329,5.466266,-18.745821
332,643.108233,-534.020299,26.573989,148.323572,-123.164025,6.128904
333,8.209234,35.678049,-155.353664,1.633445,7.099096,-30.911738
334,-1.171192,-23.642180,-29.155206,-0.244491,-4.935404,-6.086271
335,91.354692,-12.374322,-148.188876,19.321487,-2.617165,-31.341897
336,-161.558095,-1639.795523,-1596.010146,-31.575496,-320.487547,-311.929975
337,41.427024,18.725844,-52.898610,9.159290,4.140182,-11.695595
338,13.730528,66.444469,-52.081357,2.660241,12.873382,-10.090579
339,18.722732,17.381699,19.217826,5.695610,5.287657,5.846222
340,3.812570,-11.400869,34.941008,0.690635,-2.065230,6.329449
341,-2.242029,-24.759705,-50.070068,-0.497202,-5.490822,-11.103760
342,-0.136241,-2.203614,-0.220989,0.004940,0.079900,0.008013
343,32.613279,1.798841,-1.459522,6.825465,0.376470,-0.305456
344,-46.385961,20.570671,-49.288863,-10.124482,4.489880,-10.758087
345,3.380364,-35.561992,27.092818,0.808865,-8.509395,6.482862
346,31.858041,31.307897,29.259447,9.208642,9.049622,8.457512
347,-29.229200,-11.862799,-25.960562,-5.830368,-2.366281,-5.178371
348,-74.028946,82.630558,67.020899,-21.649006,24.164459,19.599574
349,21.514113,70.772871,-16.803367,4.358680,14.338323,-3.404300
350,3.349289,-56.195968,66.055856,0.585801,-9.828855,11.553381
351,-6.667194,0.161050,-10.985289,-1.178807,0.028475,-1.942277
352,-358.515015,313.924005,-58.512947,-67.267208,58.900716,-10.978627
353,-440.645479,2030.092272,-1677.700818,-98.997525,456.090261,-376.920308
354,-80.391984,-25.730758,9.146963,-15.259678,-4.884107,1.736239
355,162.267121,-64.539191,-146.998915,39.772905,-15.819046,-36.030551
356,192.696561,153.780379,-204.143199,56.348543,44.968630,-59.695782
357,87.032754,-75.022401,82.345087,21.186894,-18.263143,20.045747
358,-24.466012,7.826948,68.080231,-4.064589,1.300307,11.310308
359,18.095270,-17.827644,-16.487756,5.267659,-5.189752,-4.799701
360,-49.131846,-34.063632,23.830247,-8.616410,-5.973848,4.179187
361,175.255984,78.071170,-2.572049,38.131288,16.986320,-0.559613
362,-92.530971,-204.804065,251.674398,-22.916673,-50.722776,62.330911
363,32.416215,44.915638,40.971539,6.688980,9.268195,8.454343
364,139.190491,237.390897,0.827369,30.187705,51.485459,0.179440
365,-54.118111,50.950221,124.016808,-10.672423,10.047696,24.456875
366,15.657262,-9.389082,-40.918331,3.394516,-2.035566,-8.871150
367,-3.556407,-166.803478,1641.116153,-0.618555,-29.011615,285.434276
368,-4477.929405,-480.192655,47.858965,-965.015572,-103.483853,10.313840
369,59.705277,-45.990793,37.022509,13.956293,-10.750490,8.654126
370,18.378262,10.306251,15.585786,4.990327,2.798500,4.232075
371,-8498.762892,-5599.551835,6660.099975,-1732.210278,-1141.295664,1357.455641
372,175.703969,29.506340,-83.001766,36.589754,6.144595,-17.284836
373,-20.704239,29.095140,-22.782177,-4.130248,5.804132,-4.544771
374,-4.635995,-0.161330,0.710070,-0.696987,-0.024255,0.106754
375,32.943985,-0.506006,-12.885905,7.027598,-0.107941,-2.748816
376,31.342773,-14.935990,39.906769,7.526323,-3.586571,9.582790
377,-20.188080,104.834132,-22.983859,-3.777262,19.614839,-4.300362
378,11.172023,12.034025,10.769616,3.142059,3.384492,3.028885
379,117.023365,-1391.892454,3260.274822,23.352967,-277.763493,650.614435
380,-25.555992,-21.267423,33.758249,-6.178334,-5.141543,8.161285
381,51.353279,35.528795,-0.654995,8.576448,5.933620,-0.109390
382,-19.015823,-12.404172,-150.229522,-3.641156,-2.375155,-28.765998
383,14.596934,55.292700,5.973188,3.068126,11.621961,1.255503
384,170.634416,119.748304,-108.878403,37.722871,26.473263,-24.070208
385,36.115121,-28.833827,-0.603551,6.419114,-5.124934,-0.107275
386,44.201624,-8.113273,21.375111,9.376980,-1.721158,4.534539
387,710.223270,1285.105557,-1351.208735,164.345245,297.372666,-312.668902
388,3.144594,-9.736495,-19.961025,0.571668,-1.770036,-3.628793
389,46.845825,48.913828,24.662764,8.542830,8.919952,4.497515
390,32.613273,-179.793237,-152.945816,7.472571,-41.195427,-35.043967
391,7.874161,67.618778,56.414991,1.903856,16.349225,13.640314
392,-36.015089,-31.037779,38.477776,-7.761794,-6.689109,8.292540
393,-49.323876,58.732104,-9.118883,-12.007943,14.298385,-2.220000
394,-405.973829,105.580237,-33.560954,-72.590594,18.878390,-6.000903
395,20.521647,-15.223611,39.314563,4.272806,-3.169703,8.185673
